Date,Temperature Max,Temperature Min,Temperature Average,Precipitation,Latitude,Longitude,Elevation,Location
2019-11-14,30.7,24.0,27.1,1.0,7.0,79.899994,16.0,Colombo Proper
2019-11-15,30.1,24.4,26.5,38.9,7.0,79.899994,16.0,Colombo Proper
2019-11-16,29.5,24.3,26.3,8.4,7.0,79.899994,16.0,Colombo Proper
2019-11-17,29.8,24.1,26.9,2.1,7.0,79.899994,16.0,Colombo Proper
2019-11-18,30.0,24.0,26.7,6.1,7.0,79.899994,16.0,Colombo Proper
2019-11-19,29.8,23.8,26.1,25.5,7.0,79.899994,16.0,Colombo Proper
2019-11-20,29.7,23.6,26.6,1.2,7.0,79.899994,16.0,Colombo Proper
2019-11-21,30.1,23.5,26.3,4.1,7.0,79.899994,16.0,Colombo Proper
2019-11-22,29.9,24.3,26.4,12.8,7.0,79.899994,16.0,Colombo Proper
2019-11-23,30.6,24.3,26.4,35.8,7.0,79.899994,16.0,Colombo Proper
2019-11-24,29.4,24.1,26.3,7.0,7.0,79.899994,16.0,Colombo Proper
2019-11-25,29.0,24.1,25.9,11.6,7.0,79.899994,16.0,Colombo Proper
2019-11-26,31.1,23.9,26.7,6.2,7.0,79.899994,16.0,Colombo Proper
2019-11-27,30.9,23.8,26.8,13.0,7.0,79.899994,16.0,Colombo Proper
2019-11-28,30.5,24.4,26.7,19.3,7.0,79.899994,16.0,Colombo Proper
2019-11-29,30.3,24.7,26.2,18.8,7.0,79.899994,16.0,Colombo Proper
2019-11-30,27.2,24.4,25.3,46.8,7.0,79.899994,16.0,Colombo Proper
2019-12-01,27.4,24.3,25.6,5.1,7.0,79.899994,16.0,Colombo Proper
2019-12-02,29.4,24.1,26.0,9.1,7.0,79.899994,16.0,Colombo Proper
2019-12-03,28.8,24.4,26.1,3.8,7.0,79.899994,16.0,Colombo Proper
2019-12-04,29.4,24.0,25.9,27.6,7.0,79.899994,16.0,Colombo Proper
2019-12-05,28.7,23.7,25.5,41.7,7.0,79.899994,16.0,Colombo Proper
2019-12-06,29.1,23.7,26.1,8.2,7.0,79.899994,16.0,Colombo Proper
2019-12-07,29.2,24.3,26.1,28.2,7.0,79.899994,16.0,Colombo Proper
2019-12-08,30.2,24.0,26.7,5.5,7.0,79.899994,16.0,Colombo Proper
2019-12-09,30.8,24.3,26.7,8.4,7.0,79.899994,16.0,Colombo Proper
2019-12-10,29.1,24.0,25.9,8.5,7.0,79.899994,16.0,Colombo Proper
2019-12-11,29.7,24.0,26.2,5.1,7.0,79.899994,16.0,Colombo Proper
2019-12-12,29.9,23.8,26.3,2.2,7.0,79.899994,16.0,Colombo Proper
2019-12-13,29.5,23.4,25.9,5.2,7.0,79.899994,16.0,Colombo Proper
2019-12-14,30.3,23.3,26.3,2.0,7.0,79.899994,16.0,Colombo Proper
2019-12-15,30.2,23.4,26.0,7.2,7.0,79.899994,16.0,Colombo Proper
2019-12-16,30.2,23.5,26.3,0.0,7.0,79.899994,16.0,Colombo Proper
2019-12-17,29.9,23.5,26.2,4.5,7.0,79.899994,16.0,Colombo Proper
2019-12-18,30.0,24.1,26.4,9.8,7.0,79.899994,16.0,Colombo Proper
2019-12-19,29.2,24.2,26.2,9.9,7.0,79.899994,16.0,Colombo Proper
2019-12-20,28.7,23.9,25.4,74.3,7.0,79.899994,16.0,Colombo Proper
2019-12-21,28.9,23.9,26.3,1.8,7.0,79.899994,16.0,Colombo Proper
2019-12-22,30.4,24.0,26.2,62.1,7.0,79.899994,16.0,Colombo Proper
2019-12-23,29.5,24.0,26.1,16.7,7.0,79.899994,16.0,Colombo Proper
2019-12-24,30.0,23.9,26.3,4.3,7.0,79.899994,16.0,Colombo Proper
2019-12-25,30.2,23.4,26.3,2.5,7.0,79.899994,16.0,Colombo Proper
2019-12-26,30.6,23.6,26.7,1.4,7.0,79.899994,16.0,Colombo Proper
2019-12-27,30.0,23.4,26.4,0.1,7.0,79.899994,16.0,Colombo Proper
2019-12-28,30.7,23.3,26.7,0.1,7.0,79.899994,16.0,Colombo Proper
2019-12-29,30.1,23.5,26.4,0.0,7.0,79.899994,16.0,Colombo Proper
2019-12-30,30.7,23.2,26.7,0.3,7.0,79.899994,16.0,Colombo Proper
2019-12-31,30.9,23.8,26.9,0.1,7.0,79.899994,16.0,Colombo Proper
2020-01-01,30.2,23.7,26.9,1.1,7.0,79.899994,16.0,Colombo Proper
2020-01-02,30.5,23.9,26.5,6.7,7.0,79.899994,16.0,Colombo Proper
2020-01-03,30.0,23.5,27.0,1.1,7.0,79.899994,16.0,Colombo Proper
2020-01-04,30.3,24.4,26.9,1.7,7.0,79.899994,16.0,Colombo Proper
2020-01-05,30.7,23.6,27.3,0.2,7.0,79.899994,16.0,Colombo Proper
2020-01-06,31.7,23.5,27.5,0.1,7.0,79.899994,16.0,Colombo Proper
2020-01-07,31.2,24.7,27.4,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-08,30.8,23.1,27.0,0.1,7.0,79.899994,16.0,Colombo Proper
2020-01-09,31.2,22.6,26.6,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-10,30.9,22.4,26.7,0.1,7.0,79.899994,16.0,Colombo Proper
2020-01-11,30.9,23.1,26.9,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-12,30.6,24.0,27.2,0.4,7.0,79.899994,16.0,Colombo Proper
2020-01-13,30.5,22.2,26.2,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-14,30.3,21.8,25.8,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-15,30.5,22.1,26.6,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-16,31.6,23.6,27.1,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-17,31.0,23.2,27.2,0.3,7.0,79.899994,16.0,Colombo Proper
2020-01-18,31.6,23.7,28.0,0.6,7.0,79.899994,16.0,Colombo Proper
2020-01-19,33.1,23.6,28.3,0.3,7.0,79.899994,16.0,Colombo Proper
2020-01-20,33.6,25.4,28.8,2.1,7.0,79.899994,16.0,Colombo Proper
2020-01-21,32.9,25.3,28.7,0.5,7.0,79.899994,16.0,Colombo Proper
2020-01-22,31.8,25.2,28.3,1.6,7.0,79.899994,16.0,Colombo Proper
2020-01-23,33.1,25.5,28.9,1.4,7.0,79.899994,16.0,Colombo Proper
2020-01-24,33.5,25.3,28.9,0.4,7.0,79.899994,16.0,Colombo Proper
2020-01-25,33.1,24.7,28.3,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-26,33.3,24.0,28.1,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-27,31.6,23.0,27.2,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-28,31.6,22.1,26.9,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-29,32.7,22.8,27.3,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-30,33.0,22.4,27.9,0.0,7.0,79.899994,16.0,Colombo Proper
2020-01-31,34.0,23.9,28.4,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-01,34.0,24.0,28.5,0.9,7.0,79.899994,16.0,Colombo Proper
2020-02-02,31.2,23.7,27.6,1.1,7.0,79.899994,16.0,Colombo Proper
2020-02-03,33.5,24.4,28.4,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-04,33.8,24.6,28.9,0.6,7.0,79.899994,16.0,Colombo Proper
2020-02-05,33.3,24.3,28.6,0.6,7.0,79.899994,16.0,Colombo Proper
2020-02-06,33.1,23.7,28.2,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-07,32.2,23.5,27.6,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-08,32.8,23.7,28.1,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-09,34.5,24.3,28.9,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-10,34.0,24.2,28.8,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-11,34.7,25.0,29.4,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-12,34.6,25.7,29.1,3.3,7.0,79.899994,16.0,Colombo Proper
2020-02-13,34.4,25.7,29.3,2.2,7.0,79.899994,16.0,Colombo Proper
2020-02-14,33.4,25.3,28.4,3.1,7.0,79.899994,16.0,Colombo Proper
2020-02-15,33.2,25.3,28.4,4.7,7.0,79.899994,16.0,Colombo Proper
2020-02-16,32.2,24.5,28.1,0.8,7.0,79.899994,16.0,Colombo Proper
2020-02-17,35.0,24.4,29.2,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-18,33.8,23.9,28.2,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-19,33.9,23.6,28.5,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-20,35.0,24.6,29.6,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-21,34.9,26.4,29.8,1.1,7.0,79.899994,16.0,Colombo Proper
2020-02-22,35.0,26.0,29.3,4.7,7.0,79.899994,16.0,Colombo Proper
2020-02-23,34.3,25.6,29.5,0.0,7.0,79.899994,16.0,Colombo Proper
2020-02-24,35.4,25.3,29.7,0.3,7.0,79.899994,16.0,Colombo Proper
2020-02-25,35.5,25.2,29.6,0.2,7.0,79.899994,16.0,Colombo Proper
2020-02-26,35.7,25.1,29.5,0.9,7.0,79.899994,16.0,Colombo Proper
2020-02-27,35.7,25.1,29.8,0.2,7.0,79.899994,16.0,Colombo Proper
2020-02-28,36.1,25.3,29.9,0.4,7.0,79.899994,16.0,Colombo Proper
2020-02-29,33.6,25.1,28.7,0.5,7.0,79.899994,16.0,Colombo Proper
2020-03-01,35.0,24.4,29.2,0.0,7.0,79.899994,16.0,Colombo Proper
2020-03-02,33.4,26.1,29.0,0.0,7.0,79.899994,16.0,Colombo Proper
2020-03-03,34.1,25.4,29.1,0.0,7.0,79.899994,16.0,Colombo Proper
2020-03-04,33.9,25.6,29.3,0.0,7.0,79.899994,16.0,Colombo Proper
2020-03-05,33.3,25.2,29.0,0.5,7.0,79.899994,16.0,Colombo Proper
2020-03-06,32.3,25.4,28.6,0.7,7.0,79.899994,16.0,Colombo Proper
2020-03-07,32.5,25.1,28.4,1.2,7.0,79.899994,16.0,Colombo Proper
2020-03-08,33.3,26.2,29.2,0.1,7.0,79.899994,16.0,Colombo Proper
2020-03-09,34.7,26.3,29.6,0.1,7.0,79.899994,16.0,Colombo Proper
2020-03-10,33.6,26.9,29.4,0.3,7.0,79.899994,16.0,Colombo Proper
2020-03-11,33.8,26.4,29.2,0.3,7.0,79.899994,16.0,Colombo Proper
2020-03-12,32.5,26.3,29.1,0.3,7.0,79.899994,16.0,Colombo Proper
2020-03-13,32.9,26.2,29.4,0.4,7.0,79.899994,16.0,Colombo Proper
2020-03-14,33.1,26.5,29.3,0.9,7.0,79.899994,16.0,Colombo Proper
2020-03-15,33.5,25.9,29.2,1.6,7.0,79.899994,16.0,Colombo Proper
2020-03-16,34.7,25.7,29.9,1.7,7.0,79.899994,16.0,Colombo Proper
2020-03-17,33.5,26.0,28.4,6.4,7.0,79.899994,16.0,Colombo Proper
2020-03-18,34.2,25.8,29.2,0.4,7.0,79.899994,16.0,Colombo Proper
2020-03-19,32.9,25.7,28.2,14.2,7.0,79.899994,16.0,Colombo Proper
2020-03-20,32.1,25.5,28.3,4.2,7.0,79.899994,16.0,Colombo Proper
2020-03-21,32.2,25.2,28.4,0.6,7.0,79.899994,16.0,Colombo Proper
2020-03-22,32.7,24.5,28.5,0.0,7.0,79.899994,16.0,Colombo Proper
2020-03-23,33.0,25.9,29.0,0.0,7.0,79.899994,16.0,Colombo Proper
2020-03-24,33.8,25.9,29.0,0.5,7.0,79.899994,16.0,Colombo Proper
2020-03-25,32.7,24.8,28.4,1.1,7.0,79.899994,16.0,Colombo Proper
2020-03-26,34.0,24.9,28.9,0.3,7.0,79.899994,16.0,Colombo Proper
2020-03-27,34.0,25.1,29.1,0.0,7.0,79.899994,16.0,Colombo Proper
2020-03-28,34.1,25.0,29.5,0.1,7.0,79.899994,16.0,Colombo Proper
2020-03-29,31.7,26.0,28.6,1.3,7.0,79.899994,16.0,Colombo Proper
2020-03-30,32.9,25.6,28.8,1.0,7.0,79.899994,16.0,Colombo Proper
2020-03-31,32.4,25.8,28.9,1.1,7.0,79.899994,16.0,Colombo Proper
2020-04-01,34.2,25.3,29.4,0.0,7.0,79.899994,16.0,Colombo Proper
2020-04-02,34.7,24.6,29.3,0.0,7.0,79.899994,16.0,Colombo Proper
2020-04-03,33.9,25.4,29.7,0.0,7.0,79.899994,16.0,Colombo Proper
2020-04-04,33.3,25.7,28.7,5.5,7.0,79.899994,16.0,Colombo Proper
2020-04-05,33.7,25.6,28.7,2.1,7.0,79.899994,16.0,Colombo Proper
2020-04-06,32.6,25.8,29.1,0.7,7.0,79.899994,16.0,Colombo Proper
2020-04-07,31.8,25.6,28.2,4.6,7.0,79.899994,16.0,Colombo Proper
2020-04-08,32.3,25.7,28.2,3.4,7.0,79.899994,16.0,Colombo Proper
2020-04-09,32.1,25.6,28.4,12.8,7.0,79.899994,16.0,Colombo Proper
2020-04-10,31.8,25.6,28.4,1.9,7.0,79.899994,16.0,Colombo Proper
2020-04-11,32.2,25.4,28.3,8.8,7.0,79.899994,16.0,Colombo Proper
2020-04-12,32.4,25.6,28.1,8.1,7.0,79.899994,16.0,Colombo Proper
2020-04-13,31.6,25.5,28.2,4.1,7.0,79.899994,16.0,Colombo Proper
2020-04-14,32.0,24.8,27.6,10.8,7.0,79.899994,16.0,Colombo Proper
2020-04-15,31.4,25.1,27.8,6.0,7.0,79.899994,16.0,Colombo Proper
2020-04-16,31.9,25.2,27.9,8.2,7.0,79.899994,16.0,Colombo Proper
2020-04-17,32.5,25.4,28.3,5.7,7.0,79.899994,16.0,Colombo Proper
2020-04-18,32.8,25.8,28.7,4.2,7.0,79.899994,16.0,Colombo Proper
2020-04-19,32.4,25.6,28.2,5.6,7.0,79.899994,16.0,Colombo Proper
2020-04-20,33.1,25.6,28.8,6.6,7.0,79.899994,16.0,Colombo Proper
2020-04-21,32.4,24.8,28.2,13.5,7.0,79.899994,16.0,Colombo Proper
2020-04-22,30.9,25.0,27.5,6.4,7.0,79.899994,16.0,Colombo Proper
2020-04-23,31.3,25.3,27.5,15.9,7.0,79.899994,16.0,Colombo Proper
2020-04-24,29.9,25.4,27.2,6.0,7.0,79.899994,16.0,Colombo Proper
2020-04-25,31.9,25.2,28.4,4.4,7.0,79.899994,16.0,Colombo Proper
2020-04-26,31.1,25.9,28.1,1.9,7.0,79.899994,16.0,Colombo Proper
2020-04-27,31.3,25.7,28.6,1.7,7.0,79.899994,16.0,Colombo Proper
2020-04-28,31.0,25.5,27.9,5.4,7.0,79.899994,16.0,Colombo Proper
2020-04-29,31.1,25.3,28.1,1.0,7.0,79.899994,16.0,Colombo Proper
2020-04-30,31.4,25.8,28.2,1.7,7.0,79.899994,16.0,Colombo Proper
2020-05-01,31.2,25.8,28.2,4.4,7.0,79.899994,16.0,Colombo Proper
2020-05-02,31.9,25.8,29.0,1.0,7.0,79.899994,16.0,Colombo Proper
2020-05-03,32.1,26.8,28.8,2.9,7.0,79.899994,16.0,Colombo Proper
2020-05-04,31.3,25.9,28.1,8.0,7.0,79.899994,16.0,Colombo Proper
2020-05-05,31.1,25.8,27.7,7.5,7.0,79.899994,16.0,Colombo Proper
2020-05-06,29.6,25.5,27.0,8.5,7.0,79.899994,16.0,Colombo Proper
2020-05-07,30.6,25.4,27.1,8.9,7.0,79.899994,16.0,Colombo Proper
2020-05-08,30.2,25.4,27.4,3.8,7.0,79.899994,16.0,Colombo Proper
2020-05-09,30.6,26.1,28.0,5.7,7.0,79.899994,16.0,Colombo Proper
2020-05-10,31.7,25.3,27.9,23.3,7.0,79.899994,16.0,Colombo Proper
2020-05-11,28.2,25.4,26.6,5.2,7.0,79.899994,16.0,Colombo Proper
2020-05-12,31.0,25.3,27.5,16.3,7.0,79.899994,16.0,Colombo Proper
2020-05-13,29.8,25.5,27.2,8.0,7.0,79.899994,16.0,Colombo Proper
2020-05-14,31.5,25.3,28.2,3.3,7.0,79.899994,16.0,Colombo Proper
2020-05-15,29.0,26.3,27.2,11.3,7.0,79.899994,16.0,Colombo Proper
2020-05-16,31.8,25.8,28.8,6.0,7.0,79.899994,16.0,Colombo Proper
2020-05-17,30.7,27.0,28.4,8.5,7.0,79.899994,16.0,Colombo Proper
2020-05-18,29.8,25.9,28.0,18.8,7.0,79.899994,16.0,Colombo Proper
2020-05-19,30.2,25.9,28.0,22.3,7.0,79.899994,16.0,Colombo Proper
2020-05-20,30.0,25.5,28.2,4.0,7.0,79.899994,16.0,Colombo Proper
2020-05-21,28.7,25.5,26.6,30.0,7.0,79.899994,16.0,Colombo Proper
2020-05-22,28.6,25.5,27.1,13.6,7.0,79.899994,16.0,Colombo Proper
2020-05-23,30.5,26.6,28.3,2.6,7.0,79.899994,16.0,Colombo Proper
2020-05-24,30.5,26.8,28.1,4.7,7.0,79.899994,16.0,Colombo Proper
2020-05-25,30.0,26.7,28.0,2.1,7.0,79.899994,16.0,Colombo Proper
2020-05-26,30.3,25.5,27.5,7.6,7.0,79.899994,16.0,Colombo Proper
2020-05-27,28.9,25.5,26.6,13.5,7.0,79.899994,16.0,Colombo Proper
2020-05-28,28.8,25.7,26.7,11.5,7.0,79.899994,16.0,Colombo Proper
2020-05-29,28.7,25.6,26.9,13.9,7.0,79.899994,16.0,Colombo Proper
2020-05-30,29.7,25.9,27.7,5.4,7.0,79.899994,16.0,Colombo Proper
2020-05-31,30.2,25.8,27.6,5.3,7.0,79.899994,16.0,Colombo Proper
2020-06-01,29.6,25.3,27.3,4.3,7.0,79.899994,16.0,Colombo Proper
2020-06-02,30.1,26.0,27.9,0.0,7.0,79.899994,16.0,Colombo Proper
2020-06-03,30.1,25.9,27.8,0.4,7.0,79.899994,16.0,Colombo Proper
2020-06-04,30.2,25.8,28.0,0.2,7.0,79.899994,16.0,Colombo Proper
2020-06-05,30.1,25.2,27.2,8.5,7.0,79.899994,16.0,Colombo Proper
2020-06-06,28.1,25.3,26.3,26.9,7.0,79.899994,16.0,Colombo Proper
2020-06-07,28.3,25.4,26.2,31.6,7.0,79.899994,16.0,Colombo Proper
2020-06-08,29.8,25.6,27.9,2.6,7.0,79.899994,16.0,Colombo Proper
2020-06-09,29.8,25.8,28.0,3.3,7.0,79.899994,16.0,Colombo Proper
2020-06-10,30.1,25.9,27.4,10.7,7.0,79.899994,16.0,Colombo Proper
2020-06-11,29.4,26.0,26.9,9.7,7.0,79.899994,16.0,Colombo Proper
2020-06-12,28.3,25.7,26.8,11.0,7.0,79.899994,16.0,Colombo Proper
2020-06-13,29.9,25.5,27.4,6.2,7.0,79.899994,16.0,Colombo Proper
2020-06-14,30.2,25.3,27.9,3.2,7.0,79.899994,16.0,Colombo Proper
2020-06-15,30.5,26.0,28.1,4.7,7.0,79.899994,16.0,Colombo Proper
2020-06-16,30.2,25.7,27.3,10.6,7.0,79.899994,16.0,Colombo Proper
2020-06-17,28.9,25.6,27.2,11.9,7.0,79.899994,16.0,Colombo Proper
2020-06-18,30.0,26.2,27.7,5.0,7.0,79.899994,16.0,Colombo Proper
2020-06-19,29.7,26.6,27.9,1.9,7.0,79.899994,16.0,Colombo Proper
2020-06-20,30.0,26.7,27.9,3.3,7.0,79.899994,16.0,Colombo Proper
2020-06-21,29.5,26.4,27.5,6.2,7.0,79.899994,16.0,Colombo Proper
2020-06-22,29.6,26.3,27.5,4.4,7.0,79.899994,16.0,Colombo Proper
2020-06-23,30.0,25.5,27.7,1.6,7.0,79.899994,16.0,Colombo Proper
2020-06-24,29.7,25.2,27.5,6.6,7.0,79.899994,16.0,Colombo Proper
2020-06-25,29.4,24.8,26.5,11.2,7.0,79.899994,16.0,Colombo Proper
2020-06-26,28.6,24.5,26.4,10.3,7.0,79.899994,16.0,Colombo Proper
2020-06-27,29.7,24.9,27.1,3.8,7.0,79.899994,16.0,Colombo Proper
2020-06-28,29.7,25.4,27.4,4.9,7.0,79.899994,16.0,Colombo Proper
2020-06-29,29.4,25.9,26.8,17.6,7.0,79.899994,16.0,Colombo Proper
2020-06-30,29.1,25.9,27.1,5.9,7.0,79.899994,16.0,Colombo Proper
2020-07-01,28.8,25.6,27.1,2.6,7.0,79.899994,16.0,Colombo Proper
2020-07-02,29.8,24.8,27.1,11.1,7.0,79.899994,16.0,Colombo Proper
2020-07-03,29.2,25.1,27.0,6.2,7.0,79.899994,16.0,Colombo Proper
2020-07-04,29.0,25.6,26.8,3.4,7.0,79.899994,16.0,Colombo Proper
2020-07-05,29.5,26.1,27.6,2.9,7.0,79.899994,16.0,Colombo Proper
2020-07-06,29.7,24.9,26.8,11.2,7.0,79.899994,16.0,Colombo Proper
2020-07-07,29.9,24.7,27.2,3.6,7.0,79.899994,16.0,Colombo Proper
2020-07-08,29.8,25.1,27.2,8.8,7.0,79.899994,16.0,Colombo Proper
2020-07-09,29.5,24.8,26.9,9.9,7.0,79.899994,16.0,Colombo Proper
2020-07-10,29.3,25.3,26.9,7.8,7.0,79.899994,16.0,Colombo Proper
2020-07-11,28.1,24.5,26.3,8.2,7.0,79.899994,16.0,Colombo Proper
2020-07-12,29.5,25.0,27.0,7.1,7.0,79.899994,16.0,Colombo Proper
2020-07-13,29.3,25.9,27.1,5.4,7.0,79.899994,16.0,Colombo Proper
2020-07-14,29.5,25.2,27.3,4.0,7.0,79.899994,16.0,Colombo Proper
2020-07-15,29.0,25.2,26.7,8.6,7.0,79.899994,16.0,Colombo Proper
2020-07-16,27.8,25.5,26.4,20.2,7.0,79.899994,16.0,Colombo Proper
2020-07-17,29.0,24.9,27.0,0.5,7.0,79.899994,16.0,Colombo Proper
2020-07-18,29.4,25.0,27.3,3.2,7.0,79.899994,16.0,Colombo Proper
2020-07-19,30.5,24.9,27.3,3.1,7.0,79.899994,16.0,Colombo Proper
2020-07-20,27.5,24.3,25.5,19.2,7.0,79.899994,16.0,Colombo Proper
2020-07-21,29.2,24.4,26.6,2.6,7.0,79.899994,16.0,Colombo Proper
2020-07-22,28.7,24.9,26.5,1.4,7.0,79.899994,16.0,Colombo Proper
2020-07-23,28.6,24.5,25.8,17.8,7.0,79.899994,16.0,Colombo Proper
2020-07-24,28.4,24.6,26.1,3.2,7.0,79.899994,16.0,Colombo Proper
2020-07-25,28.6,24.7,26.2,14.0,7.0,79.899994,16.0,Colombo Proper
2020-07-26,29.1,24.8,26.6,3.3,7.0,79.899994,16.0,Colombo Proper
2020-07-27,28.8,25.0,27.1,0.6,7.0,79.899994,16.0,Colombo Proper
2020-07-28,29.1,25.2,26.8,18.8,7.0,79.899994,16.0,Colombo Proper
2020-07-29,28.4,25.3,26.6,12.1,7.0,79.899994,16.0,Colombo Proper
2020-07-30,28.8,24.8,26.3,10.4,7.0,79.899994,16.0,Colombo Proper
2020-07-31,28.7,24.5,26.7,8.9,7.0,79.899994,16.0,Colombo Proper
2020-08-01,28.2,24.7,26.3,18.7,7.0,79.899994,16.0,Colombo Proper
2020-08-02,28.9,24.7,26.3,14.7,7.0,79.899994,16.0,Colombo Proper
2020-08-03,27.6,24.9,26.2,9.2,7.0,79.899994,16.0,Colombo Proper
2020-08-04,28.7,25.6,26.5,10.4,7.0,79.899994,16.0,Colombo Proper
2020-08-05,28.7,24.8,26.4,10.3,7.0,79.899994,16.0,Colombo Proper
2020-08-06,27.4,24.8,25.6,39.8,7.0,79.899994,16.0,Colombo Proper
2020-08-07,28.7,24.5,26.2,23.5,7.0,79.899994,16.0,Colombo Proper
2020-08-08,28.4,25.2,26.3,24.9,7.0,79.899994,16.0,Colombo Proper
2020-08-09,27.9,25.2,26.0,33.5,7.0,79.899994,16.0,Colombo Proper
2020-08-10,28.6,24.9,26.5,4.2,7.0,79.899994,16.0,Colombo Proper
2020-08-11,28.7,24.5,26.3,2.6,7.0,79.899994,16.0,Colombo Proper
2020-08-12,29.2,24.7,26.8,0.6,7.0,79.899994,16.0,Colombo Proper
2020-08-13,28.9,25.3,26.8,0.8,7.0,79.899994,16.0,Colombo Proper
2020-08-14,28.9,25.4,26.9,1.1,7.0,79.899994,16.0,Colombo Proper
2020-08-15,29.1,25.2,26.9,0.5,7.0,79.899994,16.0,Colombo Proper
2020-08-16,29.6,25.0,27.0,0.2,7.0,79.899994,16.0,Colombo Proper
2020-08-17,29.5,25.2,27.0,2.3,7.0,79.899994,16.0,Colombo Proper
2020-08-18,29.5,25.2,27.0,1.3,7.0,79.899994,16.0,Colombo Proper
2020-08-19,29.1,25.2,27.0,2.6,7.0,79.899994,16.0,Colombo Proper
2020-08-20,29.1,25.5,27.1,2.4,7.0,79.899994,16.0,Colombo Proper
2020-08-21,29.5,25.4,27.2,1.5,7.0,79.899994,16.0,Colombo Proper
2020-08-22,29.2,24.9,26.9,3.2,7.0,79.899994,16.0,Colombo Proper
2020-08-23,29.4,24.7,26.8,2.0,7.0,79.899994,16.0,Colombo Proper
2020-08-24,29.7,25.0,27.1,0.3,7.0,79.899994,16.0,Colombo Proper
2020-08-25,29.7,25.0,27.3,1.6,7.0,79.899994,16.0,Colombo Proper
2020-08-26,29.9,25.0,27.2,0.9,7.0,79.899994,16.0,Colombo Proper
2020-08-27,29.7,25.0,27.2,0.9,7.0,79.899994,16.0,Colombo Proper
2020-08-28,29.4,24.9,27.2,1.3,7.0,79.899994,16.0,Colombo Proper
2020-08-29,29.3,25.3,27.2,2.5,7.0,79.899994,16.0,Colombo Proper
2020-08-30,29.6,24.9,27.2,3.0,7.0,79.899994,16.0,Colombo Proper
2020-08-31,28.8,24.5,26.4,12.9,7.0,79.899994,16.0,Colombo Proper
2020-09-01,27.5,24.4,25.4,31.3,7.0,79.899994,16.0,Colombo Proper
2020-09-02,27.9,24.5,25.7,21.3,7.0,79.899994,16.0,Colombo Proper
2020-09-03,28.1,24.8,26.2,9.4,7.0,79.899994,16.0,Colombo Proper
2020-09-04,29.6,24.3,26.8,5.9,7.0,79.899994,16.0,Colombo Proper
2020-09-05,28.4,24.5,25.9,13.6,7.0,79.899994,16.0,Colombo Proper
2020-09-06,26.8,24.7,26.0,43.3,7.0,79.899994,16.0,Colombo Proper
2020-09-07,28.4,25.4,26.5,1.4,7.0,79.899994,16.0,Colombo Proper
2020-09-08,29.5,24.6,26.7,9.0,7.0,79.899994,16.0,Colombo Proper
2020-09-09,26.9,24.5,25.4,17.0,7.0,79.899994,16.0,Colombo Proper
2020-09-10,28.6,24.6,26.3,4.5,7.0,79.899994,16.0,Colombo Proper
2020-09-11,28.7,24.6,26.4,3.5,7.0,79.899994,16.0,Colombo Proper
2020-09-12,28.6,24.6,26.1,10.7,7.0,79.899994,16.0,Colombo Proper
2020-09-13,28.3,24.9,26.0,7.3,7.0,79.899994,16.0,Colombo Proper
2020-09-14,28.6,24.8,26.2,7.4,7.0,79.899994,16.0,Colombo Proper
2020-09-15,28.1,25.3,26.3,9.9,7.0,79.899994,16.0,Colombo Proper
2020-09-16,28.5,25.2,26.6,3.0,7.0,79.899994,16.0,Colombo Proper
2020-09-17,28.4,24.9,26.5,4.7,7.0,79.899994,16.0,Colombo Proper
2020-09-18,26.9,24.9,25.8,39.5,7.0,79.899994,16.0,Colombo Proper
2020-09-19,28.7,25.1,26.6,10.7,7.0,79.899994,16.0,Colombo Proper
2020-09-20,26.9,24.5,25.4,14.4,7.0,79.899994,16.0,Colombo Proper
2020-09-21,28.1,24.3,25.7,13.1,7.0,79.899994,16.0,Colombo Proper
2020-09-22,27.8,24.5,25.7,14.6,7.0,79.899994,16.0,Colombo Proper
2020-09-23,28.4,24.7,26.4,5.0,7.0,79.899994,16.0,Colombo Proper
2020-09-24,29.0,23.8,26.3,19.2,7.0,79.899994,16.0,Colombo Proper
2020-09-25,27.8,24.0,25.5,9.1,7.0,79.899994,16.0,Colombo Proper
